,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
6201,"[-0.326612899216373, 39.38090415597659]","[-0.3259673144677909, 39.38072069351089]",0.05911782414064232,62.8,7.5,59.1,42.6,59.1,35.5
6202,"[-0.3998417733617314, 39.48035375600998]","[-0.375920471278958, 39.52209891688374]",5.07535588068808,6732.9,707.3,6221.1,4479.1,6821.4,1374.6
6203,"[-0.3556465382608628, 39.48092780620753]","[-0.3362092632464832, 39.40498443707445]",8.607889900767574,10099.1,704.0,11003.1,7922.1,10720.9,2281.8
6204,"[-0.3332609690425402, 39.39327278558186]","[-0.4106525010947534, 39.4967219721183]",13.284661801513565,19056.5,868.7,17583.4,12659.9,18449.0,3935.1
6205,"[-0.3818294262057675, 39.475248082864255]","[-0.336099716608416, 39.42163784897711]",7.138175086753498,9883.3,897.6,9029.0,6500.8,9524.7,2059.1
6206,"[-0.3821105068741153, 39.47097662448277]","[-0.3053812512392226, 39.31701956004064]",18.345084097368915,20840.2,1480.3,21568.2,15529.0,22366.1,4709.0
6207,"[-0.4054705045808239, 39.49236281311491]","[-0.3651250214877485, 39.47321501964067]",4.064767524564136,5560.8,612.6,5005.6,3604.0,5034.2,1035.7
6208,"[-0.4058164289736511, 39.468516056438965]","[-0.3812491307031158, 39.47491378280659]",2.225513087874469,3352.9,397.2,2597.3,1870.0,2848.9,604.4
6209,"[-0.3640608165766563, 39.49615577519784]","[-0.3775617104556909, 39.45786113817075]",4.413020899109394,5818.8,627.8,5056.1,3640.3,5587.1,1169.2
6210,"[-0.3203033945269571, 39.35640589870126]","[-0.4085272747032683, 39.47765147400785]",15.466030370912161,20231.9,1274.0,20233.8,14568.2,21015.7,4520.3
6211,"[-0.3824052261306103, 39.46668300624453]","[-0.4037426085354478, 39.48756021919285]",2.956853805605555,3433.1,355.5,3430.7,2470.0,4293.0,873.7
6212,"[-0.4023046963058064, 39.46286498294807]","[-0.3654802129345745, 39.45803740341661]",3.2066157986328627,4610.2,483.7,4137.1,2978.7,5553.1,1122.9
6213,"[-0.3367843322370397, 39.44331847780296]","[-0.3736318201290082, 39.45346518317746]",3.3590417904093153,7657.1,637.1,4603.8,3314.7,5051.1,1027.9
6214,"[-0.3938341690543684, 39.48966620764487]","[-0.3780667300134974, 39.47238475824831]",2.3502780229773577,4051.0,486.9,2762.8,1989.2,3031.1,615.9
6215,"[-0.3191015146340893, 39.35667965882335]","[-0.3743195212743943, 39.495764055338284]",16.17636825982548,17978.8,1285.1,18718.5,13477.2,19109.3,4041.5
6216,"[-0.4034828542822871, 39.49148441874957]","[-0.3565655517365775, 39.4796445769133]",4.236147842239202,4954.9,592.2,5017.4,3612.5,5000.2,1000.0
6217,"[-0.3341278565624133, 39.41401849583089]","[-0.3721963234476803, 39.49090205916192]",9.152583443975962,11531.2,834.5,11070.4,7970.6,11305.4,2446.1
6218,"[-0.3324474428131515, 39.4406709933925]","[-0.329970226404216, 39.47520168898372]",3.845523646955545,,,4408.8,3174.3,4618.2,979.0
6219,"[-0.3545216772856766, 39.484368763856565]","[-0.3706728582476789, 39.45963035958293]",3.0803832005004965,4131.0,465.1,3684.6,2652.8,4093.3,834.2
6220,"[-0.3942885520087046, 39.45780394060618]","[-0.3882605342391176, 39.443158340416005]",1.7087865272024259,2515.9,267.2,2352.6,1693.9,2321.3,479.1
6221,"[-0.339520215953572, 39.438768077982594]","[-0.3803412188036115, 39.510169029666166]",8.678177512700609,13570.7,1334.9,13179.2,9488.9,13683.4,2878.2
6222,"[-0.3543180115148241, 39.48736735515331]","[-0.3727280328688103, 39.45660416359121]",3.7680749645595397,5531.8,637.9,4415.9,3179.4,5030.2,1011.6
6223,"[-0.4071757300220894, 39.4536238061899]","[-0.4064068236139673, 39.49456619123616]",4.553063847289159,8567.7,564.3,5812.6,4185.0,5800.2,1171.3
6224,"[-0.4111976720272076, 39.45045853159351]","[-0.3332490389633848, 39.41450641017904]",7.797335743134272,8795.8,795.3,11371.3,8187.3,12282.6,2578.6
6225,"[-0.384627766072141, 39.48809263440544]","[-0.3682837355803452, 39.48103290392191]",1.6073697036183285,2093.2,297.5,2027.3,1459.6,2175.8,478.7
6226,"[-0.3360748935223793, 39.48077130549719]","[-0.3303049752966032, 39.38205073764099]",10.988406085495118,13062.6,1000.4,13363.8,9621.9,13730.0,2936.0
6227,"[-0.3334573875137006, 39.47264764378114]","[-0.3941926836627977, 39.47671717522896]",5.2326338609760645,7172.2,774.6,6313.1,4545.3,6515.9,1360.5
6228,"[-0.393531887755635, 39.48013933138366]","[-0.3851753479341134, 39.481062449175454]",0.7245055322631798,1089.3,136.9,996.8,717.7,1308.0,293.4
6229,"[-0.3618352529493067, 39.42498961677536]","[-0.333773288472279, 39.37961191651566]",5.5922522629580556,7697.3,461.0,7770.5,5594.7,7768.1,1644.3
6230,"[-0.3855941945373133, 39.45219470607193]","[-0.4016819432631997, 39.45433957029472]",1.4017073813753382,2474.1,306.6,1855.5,1336.0,2746.5,593.0
6231,"[-0.3994706382390116, 39.43104167649754]","[-0.3871613960907966, 39.50140518942335]",7.895094873138971,14608.9,886.6,10707.2,7709.1,9835.3,1993.1
6232,"[-0.3399312441568755, 39.42558365668311]","[-0.3885814812429635, 39.47965245928212]",7.3208045920068825,10110.0,894.0,9213.4,6633.6,9847.2,2076.9
6233,"[-0.4253431610450955, 39.49590793614004]","[-0.4042381885650502, 39.44265210907295]",6.192691404207644,9202.7,559.2,9645.1,6944.4,10068.0,2120.2
6234,"[-0.3750514939477569, 39.50780713765269]","[-0.3414436735597489, 39.42624903230687]",9.51666375123936,18550.4,894.5,12133.6,8736.1,12602.9,2621.4
6235,"[-0.3343118531335046, 39.45050267862024]","[-0.3323684733971765, 39.46667416805828]",1.8059111473391998,2693.4,451.2,2284.8,1645.0,2695.4,539.1
6236,"[-0.3840021429590636, 39.49586207671561]","[-0.2898582102898704, 39.3022661002973]",22.996612484963677,31906.8,1771.5,26882.8,19355.5,27727.7,5870.4
6237,"[-0.3512298459324891, 39.4602154314301]","[-0.3949827207141281, 39.45628041268471]",3.7816815899914697,4683.1,488.8,4622.7,3328.3,4624.2,989.8
6238,"[-0.2995014189747464, 39.31717920546859]","[-0.3922339335077509, 39.50067686934794]",21.904233718513588,,,25486.8,18350.4,26166.2,5581.7
6239,"[-0.3858185943327444, 39.44804758973342]","[-0.3470649279522149, 39.47884741876684]",4.774622680074002,5803.5,630.3,6012.6,4329.0,6560.1,1333.8
6240,"[-0.361690675691024, 39.49545798990466]","[-0.3570062012217182, 39.47845682535272]",1.9327144416603819,2654.2,266.5,2480.5,1786.0,2854.1,616.0
6241,"[-0.3554858765268284, 39.453870572281616]","[-0.3398751736014868, 39.46734012424833]",2.0097996651467986,3689.2,392.2,2540.6,1829.2,2511.1,502.2
6242,"[-0.3672571373494946, 39.46362699996261]","[-0.4035982390085285, 39.48404031645541]",3.8577295686401984,4648.4,560.4,4732.6,3407.4,4984.3,996.8
6243,"[-0.345582679224978, 39.430214437588255]","[-0.3358195842063205, 39.47221619243428]",4.745014470854646,7953.1,651.9,6172.2,4444.0,6751.8,1420.8
6244,"[-0.3980865184281489, 39.45333251788235]","[-0.3257852418854433, 39.47477933051224]",6.649090429965581,9353.1,944.9,8351.2,6012.8,8912.6,1801.7
6245,"[-0.4056555830781337, 39.49258222349398]","[-0.4058603265974206, 39.46521296799166]",3.0433730901785863,4428.5,424.9,3745.0,2696.4,3589.4,774.1
6246,"[-0.3635607131825351, 39.48721097601567]","[-0.3880909715993603, 39.473425054490015]",2.604263513571569,3895.8,445.8,3270.8,2354.9,3781.5,765.9
6247,"[-0.4017306506969841, 39.45722733370572]","[-0.3140308454938147, 39.42572481891127]",8.30584145059242,,,12000.3,8640.1,12381.4,2682.2
6248,"[-0.4048670409301931, 39.47141359519048]","[-0.355264068950658, 39.47457791388201]",4.2721388632062425,5619.5,580.2,5322.4,3832.1,6227.8,1284.1
6249,"[-0.4069611350778467, 39.47152102899485]","[-0.3840228093434835, 39.47309510720696]",1.9766736548325285,2967.7,308.4,2330.2,1677.7,2488.9,497.8
6250,"[-0.3700942424007605, 39.47619588283589]","[-0.3716897110012687, 39.46455973040453]",1.3011086959577451,2134.8,258.3,1550.6,1116.4,1737.7,377.1
6251,"[-0.3645211449510305, 39.45117209071367]","[-0.3857954076074564, 39.49690380739935]",5.403052695675276,15387.4,797.8,6151.2,4428.8,6653.7,1338.1
6252,"[-0.3857203545577186, 39.49810114339205]","[-0.3783776805549875, 39.46226539245114]",4.034277746474738,6130.7,627.9,4819.5,3470.0,4944.2,1057.6
6253,"[-0.332260692485084, 39.462896870507706]","[-0.4069373550477909, 39.46543018891151]",6.416800963449166,8699.1,863.6,7897.0,5685.7,8403.4,1710.3
6254,"[-0.3391308591979124, 39.45193578810236]","[-0.3146844975113958, 39.4527381625483]",2.1008489040034557,,,3784.8,2725.0,4047.4,865.3
6255,"[-0.3888011153698897, 39.43590391869342]","[-0.3971605017413802, 39.47189946881346]",4.066362556011748,5419.9,614.8,5429.5,3909.2,5850.8,1170.1
6256,"[-0.3791344874168567, 39.495978676149896]","[-0.3771468862399498, 39.4480978259824]",5.326840381864152,7584.8,845.6,6356.4,4576.5,6947.8,1389.5
6257,"[-0.3742926859029818, 39.42670888175386]","[-0.4021088605507705, 39.48085681063155]",6.477329900371497,9070.7,922.5,8435.9,6073.8,8601.2,1725.1
6258,"[-0.4086706878548458, 39.46711150780897]","[-0.3828110144914746, 39.51325612968561]",5.590350816673129,7525.6,738.8,8116.6,5843.9,7875.2,1630.8
6259,"[-0.2895607082263917, 39.30042451298389]","[-0.3160520526295848, 39.353877058337474]",6.3654615982207305,9111.1,788.2,7539.1,5428.1,7391.3,1590.5
6260,"[-0.3505369704058838, 39.46706548599749]","[-0.3395948140175202, 39.46604645702383]",0.9461065582942408,1590.1,202.1,1123.8,809.1,1122.7,232.3
6261,"[-0.3511361779408641, 39.45700058825465]","[-0.406524541450029, 39.47848290751069]",5.320894313023638,7692.9,720.4,6535.3,4705.3,7082.5,1472.0
6262,"[-0.3191023385055687, 39.348061500826006]","[-0.341881070115563, 39.47397844776568]",14.13742189036302,16324.7,1080.8,17032.1,12263.0,17258.9,3681.1
6263,"[-0.3100571724136786, 39.45705874749997]","[-0.3688342081872909, 39.44610989879927]",5.191398165417293,,,7113.7,5121.8,9145.7,1906.0
6264,"[-0.3337414876719085, 39.38346415741125]","[-0.4010921625025483, 39.49236662567228]",13.419800202596605,20939.7,1070.5,16367.4,11784.4,17192.3,3557.2
6265,"[-0.4131416417707296, 39.44972484124901]","[-0.3988322243898718, 39.48972453296817]",4.61424943094313,5641.7,543.6,6454.8,4647.4,6381.1,1287.2
6266,"[-0.3811912568211737, 39.437505307315135]","[-0.3695886778317621, 39.44016513750018]",1.0393543596157528,9083.0,676.9,3062.0,2204.6,3062.0,794.2
6267,"[-0.3243944052212718, 39.3812404106756]","[-0.3492917130094781, 39.46741352338061]",9.817753593479239,11389.3,759.4,11868.1,8545.0,12178.0,2607.4
6268,"[-0.420093596100147, 39.504048479043846]","[-0.3809481856959207, 39.47725777126564]",4.489801717442926,5452.6,698.8,5303.5,3818.4,5518.0,1169.9
6269,"[-0.3470078961293945, 39.452006612415296]","[-0.381414536117762, 39.4699248742964]",3.5629352448472,3981.4,525.8,3945.2,2840.5,4915.1,1033.9
6270,"[-0.3785906774416805, 39.42808339377138]","[-0.3909923396439617, 39.462203985794375]",3.940653528789252,5942.3,703.1,5300.6,3816.4,5389.3,1106.1
6271,"[-0.4076194878789985, 39.4473820997209]","[-0.3698574964687959, 39.48247295913829]",5.07279593452993,9010.8,873.0,6691.0,4817.4,7424.9,1517.5
6272,"[-0.3878060636729569, 39.48706427678614]","[-0.4000938120554289, 39.49046065973752]",1.1200584566616163,1928.0,227.7,1334.6,960.9,1334.3,284.8
6273,"[-0.4060643867869987, 39.46076161648857]","[-0.4241517269644528, 39.49993993540264]",4.624744543053822,6920.8,576.4,6185.7,4453.6,6722.8,1435.8
6274,"[-0.3264822281798459, 39.3588408863524]","[-0.388026883687677, 39.47480555935528]",13.936428519334262,15740.0,1071.6,17441.6,12557.8,17188.4,3538.5
6275,"[-0.3404013341415798, 39.47284080121178]","[-0.3436078362015475, 39.45432334476622]",2.07736512767283,3334.4,468.7,2639.1,1900.1,2817.5,590.4
6276,"[-0.3500468710860897, 39.47092854698328]","[-0.3323586768836453, 39.42655246584456]",5.162842580893573,6638.0,600.6,6726.2,4842.8,6645.9,1454.1
6277,"[-0.3967330590130952, 39.48676358448795]","[-0.3299891261076247, 39.42631409729534]",8.832710671382424,11290.6,1100.9,10999.4,7919.5,11899.0,2527.0
6278,"[-0.338055902587012, 39.44565444745852]","[-0.3572356852856027, 39.50033553349017]",6.2991893749563745,8899.6,954.5,8235.3,5929.4,8530.0,1757.5
6279,"[-0.4137114686435892, 39.44937776505137]","[-0.370807707128254, 39.42919361228908]",4.314155165013587,6661.7,543.4,7257.2,5225.2,7504.8,1544.8
6280,"[-0.3714246453423572, 39.469479789964815]","[-0.3655517887008809, 39.44948068910369]",2.280238280709046,3721.1,503.6,2665.2,1918.9,3340.2,669.2
6281,"[-0.333680902662992, 39.47752445570663]","[-0.3499031841501961, 39.42427930585144]",6.082225641809936,8820.8,879.9,8339.3,6004.3,9110.6,2016.1
6282,"[-0.3853006651794114, 39.47605955555736]","[-0.4195122378241953, 39.44958081849806]",4.158674241494117,8398.3,879.8,5386.4,3878.1,5912.2,1206.6
6283,"[-0.3602423143261405, 39.46246031507945]","[-0.3048460511057777, 39.44102671643624]",5.32004789686034,,,8551.9,6157.3,8683.9,1834.0
6284,"[-0.334064193771418, 39.42045568124426]","[-0.3352474864542755, 39.42656125626914]",0.6864749649715608,2365.1,348.0,1840.1,1324.8,1840.1,390.7
6285,"[-0.3933830097485687, 39.47896167062102]","[-0.3802004595699418, 39.44625684750406]",3.8086265919124904,5307.7,582.2,4887.7,3519.1,5723.4,1184.1
6286,"[-0.347964844827046, 39.4608577004147]","[-0.3114601257809933, 39.44296165907224]",3.7126432353224046,,,4473.5,2292.5,5303.7,1009.3
6287,"[-0.3762896250031451, 39.447648771456926]","[-0.3804445894984886, 39.46401444175677]",1.8544137919626156,3371.3,455.8,2577.9,1856.1,2458.1,537.4
6288,"[-0.3951725633774661, 39.46084290680714]","[-0.3743512600706309, 39.47320970070533]",2.255109325070076,4935.1,627.0,2718.4,1957.2,3319.0,700.6
6289,"[-0.3560074392643436, 39.45660679045485]","[-0.3491257759629714, 39.44932989234644]",1.001915915495648,1112.4,138.8,1252.0,901.4,2099.8,432.2
6290,"[-0.3782272809444804, 39.48282685447558]","[-0.3536033273645035, 39.45971302030654]",3.3276180410034923,3631.5,404.3,3648.1,2626.6,3903.8,780.7
6291,"[-0.3975854362557107, 39.46076035919197]","[-0.3939908536397991, 39.48092476518213]",2.263309727564221,3967.5,395.5,3111.6,2240.3,3302.7,660.5
6292,"[-0.3988498674649828, 39.48774728967744]","[-0.3844671555296092, 39.44246508298891]",5.184318040967173,9045.2,912.1,6840.2,4924.8,7083.0,1473.3
6293,"[-0.3505265603925153, 39.48195055724455]","[-0.318098670867706, 39.30845105398341]",19.4924649008895,29716.3,2206.3,23267.4,16752.4,23437.3,5026.1
6294,"[-0.3732784068471209, 39.475685384833774]","[-0.3833541245361837, 39.4878275836242]",1.6033299623285135,3572.7,489.5,2158.2,1553.8,2497.8,563.5
6295,"[-0.3610143774754503, 39.50117415986709]","[-0.3898442942731573, 39.44105353920716]",7.128435241929054,15929.2,998.4,9069.6,6530.0,9255.2,1954.0
6296,"[-0.3766609947891821, 39.49923111123335]","[-0.3765923094742364, 39.51474707780498]",1.725306827749747,2844.4,304.6,2776.6,1999.1,2834.4,566.9
6297,"[-0.3815592144448225, 39.43000086030495]","[-0.4062523983000818, 39.46495957628204]",4.427890631313049,7270.5,653.2,5933.1,4271.8,6066.2,1213.2
6298,"[-0.3211977012546181, 39.35754369740621]","[-0.397589247223572, 39.45745800126769]",12.903735775086348,17766.4,1169.3,17246.5,12417.4,18415.3,3854.5
6299,"[-0.3739756814672871, 39.47736032043094]","[-0.3567687880872675, 39.444453902783344]",3.945957281783123,4789.1,507.8,4946.5,3561.4,5137.7,1052.6
6300,"[-0.4033769238419553, 39.460439998917614]","[-0.3885386556069886, 39.47619340120112]",2.165824552730855,3486.0,329.4,2904.4,2091.1,3155.0,643.9
6301,"[-0.4049734653363797, 39.47274705749431]","[-0.3882207370443295, 39.52531528664887]",6.019463111806047,7845.8,781.7,8246.7,5937.6,8340.1,1730.2
6302,"[-0.3446538353710061, 39.45162208738631]","[-0.3736761675982543, 39.45776805964734]",2.58377710474052,3364.3,331.7,3193.6,2299.4,3376.9,696.8
6303,"[-0.3751602255177285, 39.444568596249646]","[-0.3554927540377062, 39.47834352519995]",4.1176808282453585,5954.1,677.0,5260.8,3787.7,5567.1,1113.4
6304,"[-0.3727784424001599, 39.47464223117351]","[-0.3821801446019948, 39.470356608569176]",0.9371905305280342,2608.3,419.2,1190.3,857.0,1593.9,458.4
6305,"[-0.3673789781686465, 39.44660296238159]","[-0.3813792134548064, 39.48669393897611]",4.6170693460730625,6483.3,626.1,5362.5,3860.9,5973.8,1257.7
6306,"[-0.3748947346781079, 39.4803180143936]","[-0.3245156152503356, 39.48264382198696]",4.331444659624757,6505.2,670.8,5453.2,3926.2,6159.3,1345.0
6307,"[-0.3981816171824588, 39.47383681766021]","[-0.3686532416074751, 39.51171726302494]",4.915500012642561,6247.3,624.9,6626.8,4771.3,6073.6,1237.1
6308,"[-0.4047064083700015, 39.47264565682539]","[-0.3221102729713784, 39.3542529653065]",14.955142940702654,18339.8,1292.7,19951.7,14365.1,20321.6,4279.0
6309,"[-0.3812332219174698, 39.52517922152296]","[-0.3454918524190373, 39.48115048294704]",5.776849039731296,9120.8,803.3,7179.4,5169.2,7611.8,1594.2
6310,"[-0.4160250427136224, 39.49742231022376]","[-0.3115640146018276, 39.45643535888027]",10.057677141606394,,,13985.9,10069.7,13844.7,2874.5
6311,"[-0.3002498348697946, 39.30627571329868]","[-0.2874510613026187, 39.29459313769267]",1.7030425733358512,1955.6,164.3,2039.2,1468.2,2213.9,547.7
6312,"[-0.3328954064303541, 39.43108574269522]","[-0.3547776263768958, 39.45225905107528]",3.0123069680397148,4698.2,446.3,4796.7,3453.6,4778.7,1097.0
6313,"[-0.3579945696752658, 39.44518062460678]","[-0.3979038191082286, 39.49149138432665]",6.184956975850434,8067.8,842.8,6939.9,4996.7,7656.7,1531.3
6314,"[-0.3337036805913128, 39.47422413756517]","[-0.3624486134691593, 39.47058279561488]",2.5003176589037293,3845.2,386.6,3436.4,2474.1,3873.4,784.8
6315,"[-0.3882856082652541, 39.50691086719492]","[-0.3289706301733731, 39.431554628132126]",9.804850548405868,,,15366.9,11064.0,16849.8,3673.1
6316,"[-0.3176117149787584, 39.42689288314507]","[-0.3350700960967018, 39.440253818114414]",2.11076480558742,,,4289.0,3088.1,9767.0,2192.3
6317,"[-0.3577664557094704, 39.454565724915554]","[-0.3795843457965929, 39.46808398554481]",2.4016131962389307,3022.1,437.4,3036.5,2186.3,3071.1,677.4
6318,"[-0.3599022233587338, 39.449718200060495]","[-0.3496548840705674, 39.43911049740382]",1.4715822068237252,5206.9,363.7,2317.2,1668.3,2516.2,519.5
6319,"[-0.3702091282701414, 39.43370999678099]","[-0.3577631395566887, 39.472183501227256]",4.409499432948497,5902.3,515.4,8563.3,6165.5,7725.5,1557.0
6320,"[-0.3916630569956915, 39.49072551099877]","[-0.4055193935800636, 39.45988463638853]",3.629722067029659,4917.2,463.2,4763.0,3429.3,5354.2,1070.8
6321,"[-0.3768618142329032, 39.43056934613067]","[-0.3767237020504965, 39.51486161019309]",9.372879616059048,17469.4,1184.6,12819.1,9229.6,11998.0,2399.5
6322,"[-0.4008888016589373, 39.48489193210627]","[-0.4200410451855607, 39.501220535662085]",2.448981650350721,3563.5,541.9,3123.7,2249.1,3891.2,883.9
6323,"[-0.3454171636663999, 39.4653261422635]","[-0.3717597238627499, 39.4497810565013]",2.846511012597564,3500.7,411.0,3450.1,2484.0,3485.5,697.1
6324,"[-0.4088808243457055, 39.478800978836674]","[-0.4113894793127663, 39.46834756384354]",1.182142874260293,1890.4,223.7,1742.8,1254.8,2897.2,748.2
6325,"[-0.3722176021627473, 39.47740774535627]","[-0.3343750244421744, 39.4621052897694]",3.667009819774386,4245.2,431.0,4334.6,3120.9,4180.2,855.2
6326,"[-0.3318608436502719, 39.46913212593365]","[-0.3803835400930024, 39.47390839517789]",4.198713313597586,6247.4,749.0,5060.8,3643.7,5436.6,1143.7
6327,"[-0.4052167771678387, 39.47018200170904]","[-0.3939910421056584, 39.46328034582702]",1.231886420851529,1716.2,199.0,1746.4,1257.4,1671.7,338.6
6328,"[-0.3871260178475611, 39.48749127460344]","[-0.3650390641851528, 39.47465408216531]",2.3729371456996917,3361.6,426.8,2926.0,2106.7,3393.5,726.6
6329,"[-0.3589793154963089, 39.45010868118375]","[-0.3932162635374281, 39.47652139055589]",4.155005308534753,7280.0,743.3,5058.1,3641.8,5283.8,1063.7
6330,"[-0.3420927442657549, 39.449284924348646]","[-0.3648543760127769, 39.48549227760394]",4.475144873118292,5690.1,642.7,5482.5,3947.4,6017.4,1209.3
6331,"[-0.3915145107681216, 39.48026189843377]","[-0.3412413844649218, 39.48308988502714]",4.326052290218371,5321.2,639.6,5368.5,3865.2,5458.4,1139.7
6332,"[-0.3329579725006403, 39.45918456121327]","[-0.3976419162759516, 39.451819046560566]",5.613548850633493,7209.9,732.0,6819.5,4910.0,7082.4,1423.7
6333,"[-0.4118002091652563, 39.45050335871325]","[-0.3904469232779192, 39.477443948022135]",3.5119981488657106,10132.6,787.8,4816.2,3467.6,5112.8,1041.4
6334,"[-0.4179347347315152, 39.495988927081136]","[-0.340108851277926, 39.42032334386036]",10.743931347656392,16777.1,920.1,14623.7,10529.0,14239.2,3018.4
6335,"[-0.3856690586611121, 39.45870673532093]","[-0.3970183986930778, 39.46808350963677]",1.4270136791427552,2388.8,306.4,1807.4,1301.3,2541.7,519.2
6336,"[-0.3922332972600049, 39.47873278826534]","[-0.3682847129325499, 39.49410816552194]",2.6733554024826436,4273.1,506.4,3374.4,2429.5,3495.4,711.6
6337,"[-0.3932386085628184, 39.51357559467616]","[-0.3744893555945927, 39.49621721358508]",2.512584913786043,3540.3,358.7,4271.6,3075.6,3539.0,721.1
6338,"[-0.3600221970765513, 39.463699214720826]","[-0.3423806801411809, 39.46665767740321]",1.5497309768714653,2333.6,296.1,2319.9,1670.3,2492.9,536.9
6339,"[-0.3283791538791653, 39.38559849342789]","[-0.3771236305354472, 39.51763821863363]",15.267007405210943,18560.7,1407.1,18746.5,13497.3,18478.9,3796.5
6340,"[-0.4024912473823807, 39.44934281032072]","[-0.3338437763856665, 39.428964399553536]",6.315656405077684,9166.2,839.1,9167.1,6600.2,9526.5,2085.0
6341,"[-0.3165928012108964, 39.44324437580613]","[-0.3367110763867454, 39.47467332583306]",3.8982512190937704,,,4883.6,3516.2,5079.6,1069.3
6342,"[-0.3265098635107419, 39.474943906276906]","[-0.3820579137082334, 39.445143009806834]",5.807076601381637,7442.8,764.5,7055.9,5080.2,7694.3,1550.4
6343,"[-0.3159576099467565, 39.30778517653301]","[-0.3737456237669196, 39.445478859206034]",16.096374518627332,18712.2,1503.9,21174.5,15245.5,21727.7,4628.3
6344,"[-0.3456811347905455, 39.4689339715709]","[-0.3429119304465974, 39.47351862912039]",0.5624828072194181,951.9,112.8,866.1,623.6,900.4,212.9
6345,"[-0.3729190989106525, 39.47465155003135]","[-0.3961769723628949, 39.45012528983098]",3.379955060984808,4767.1,605.1,4167.0,3000.2,4784.5,1160.9
6346,"[-0.3313947107941261, 39.471153088791496]","[-0.390298704151218, 39.477421173397744]",5.103690272572242,8609.1,989.0,6055.0,4359.5,6927.8,1397.4
6347,"[-0.3517649283133157, 39.45409032790262]","[-0.3639613875979799, 39.453104422447176]",1.0528863386781973,1440.3,146.3,1373.0,988.6,1803.6,404.6
6348,"[-0.3934996739722307, 39.4556359887963]","[-0.3947933332139733, 39.45756261265119]",0.24131003874115092,436.0,62.6,391.3,281.8,436.0,87.2
6349,"[-0.4230796964821934, 39.50163100357874]","[-0.3714593075810438, 39.44334292776362]",7.8511087353493565,12454.1,923.5,9966.6,7175.8,10215.7,2043.1
6350,"[-0.401391748186186, 39.49344341120722]","[-0.3550562408426604, 39.482615620400345]",4.154588898673662,4989.3,524.4,4902.5,3529.8,4852.7,970.5
6351,"[-0.2942098987749302, 39.30193897174065]","[-0.327211102231971, 39.4278397198684]",14.28409534646745,,,18500.1,13320.0,19449.3,4134.2
6352,"[-0.37905345349012, 39.466318026846494]","[-0.3177147067563285, 39.339540420404425]",15.049972931579756,17820.8,1237.0,18477.5,13303.7,18969.9,4025.2
6353,"[-0.3854915453625043, 39.47025693689265]","[-0.322023246844705, 39.35811007345568]",13.610032179242838,15890.1,1127.0,16460.6,11851.5,17385.8,3647.9
6354,"[-0.3180844182617429, 39.42450883381781]","[-0.3844345914307213, 39.46500876540506]",7.262302335473263,,,10070.6,7250.8,11049.0,2325.9
6355,"[-0.3711205710882314, 39.45240393801846]","[-0.4100270606670286, 39.46533855103223]",3.636674821988361,4919.0,547.5,4686.8,3374.4,5840.9,1187.4
6356,"[-0.3177082943821141, 39.34693994624962]","[-0.3617468167537788, 39.46675691523736]",13.849872160402109,14823.6,909.6,16018.6,11533.3,16280.3,3479.7
6357,"[-0.3764645987800232, 39.46342740345528]","[-0.3770456061136182, 39.51743878560309]",6.005998621870716,8072.6,874.2,7700.1,5543.9,7544.4,1512.8
6358,"[-0.3937967672952015, 39.52467544939895]","[-0.4098283274848864, 39.45400899083101]",7.977273680817995,16675.3,1297.7,11755.1,8463.6,10836.1,2209.7
6359,"[-0.3726441084279481, 39.48740339530921]","[-0.4144855141607053, 39.46736929903704]",4.226021325198768,5017.5,504.0,4966.5,3575.8,5453.5,1133.1
6360,"[-0.3655053100545834, 39.48578828618194]","[-0.3346388402193455, 39.48268402643036]",2.6713612817135983,3351.7,430.3,3403.3,2450.3,3605.2,736.2
6361,"[-0.3784016108649187, 39.4621949868001]","[-0.3386579192451401, 39.41120726285622]",6.617675377176758,8749.1,509.2,8546.0,6153.1,8369.2,1675.1
6362,"[-0.3269690447199644, 39.47312645725677]","[-0.3156656472615256, 39.3537441139695]",13.310179567184782,16778.1,1261.0,16173.3,11644.7,15873.9,3340.6
6363,"[-0.3823881811975234, 39.45476060196838]","[-0.3247652623695326, 39.463941450354085]",5.0512142479200275,6553.5,677.8,6199.7,4463.7,6009.4,1295.1
6364,"[-0.4032301116745696, 39.49328446645316]","[-0.3910434656307525, 39.434509952846966]",6.618631197110172,11241.3,654.8,8201.0,5904.6,7879.4,1581.9
6365,"[-0.4120664662955063, 39.45324433590551]","[-0.4019413543048689, 39.49470425254057]",4.691332273981444,8872.7,603.2,7080.3,5097.8,7063.5,1424.9
6366,"[-0.3107487280809801, 39.32552767277243]","[-0.3879411651120459, 39.502500812101374]",20.765806345698994,29513.7,1581.3,24287.9,17487.2,24790.3,5172.9
6367,"[-0.3714010277504576, 39.46043718920225]","[-0.334210812464379, 39.48027108463524]",3.88004490970344,6438.0,753.9,5232.3,3767.2,5695.4,1147.1
6368,"[-0.393946113159442, 39.44152692492148]","[-0.405778142120866, 39.46327050401733]",2.622532220259741,4754.0,312.5,4017.1,2892.2,3732.4,746.5
6369,"[-0.3892219633431886, 39.51798902201149]","[-0.3939316511801244, 39.50108313935701]",1.9227786272547533,4411.1,431.7,4417.5,3180.6,4246.6,850.3
