,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
3656,"[24.9148561450483, 60.160834584118]","[24.97022256017461, 60.26445667637008]",11.921249676969314,13985.7,1889.4,13524.6,9737.5,14286.1,2867.9
3657,"[24.957773519910862, 60.17630757097113]","[25.19039916625413, 60.26039619911474]",15.890111900224419,22926.5,1849.7,18766.0,13511.3,19108.8,3859.4
3658,"[24.97487940641857, 60.26404646018671]","[25.121599249138875, 60.19976430017944]",10.802852938403865,13357.6,1557.3,12612.6,9080.9,12944.7,2602.1
3659,"[25.011938716076312, 60.28451388988199]","[24.87350999455619, 60.20588063331565]",11.610669785695121,16847.2,1784.7,13598.7,9790.8,14672.0,2961.8
3660,"[25.13457423988365, 60.21093928975581]","[25.01389445691048, 60.25559385639995]",8.308949308164312,11274.0,1504.3,10481.8,7546.8,11309.0,2273.6
3661,"[25.19150721676576, 60.20941384257084]","[24.940953015016905, 60.27635903108368]",15.704121527648194,24405.1,2357.1,18699.9,13463.7,19791.5,4047.9
3662,"[24.86744185204838, 60.22267742377749]","[24.93971213142099, 60.20264588177721]",4.571529176313006,6574.0,877.9,5485.8,3949.7,5536.4,1155.9
3663,"[24.92038445676986, 60.20172805719864]","[25.012122307446425, 60.261047772010926]",8.316176193095185,11582.1,1370.4,9695.4,6980.6,9917.1,2019.1
3664,"[24.95058156712621, 60.17396555469799]","[24.91725722423348, 60.24962251871092]",8.611726777256754,12123.2,1605.4,9602.9,6913.9,9754.5,1957.1
3665,"[24.95658985422863, 60.16141420046531]","[25.01393402948823, 60.23501450820439]",8.776133491600955,11121.9,1593.8,10363.3,7461.3,11069.7,2251.1
3666,"[24.91524862977756, 60.17111625718331]","[24.999806797776834, 60.28037661717296]",13.015507511971926,16496.7,2149.2,14958.8,10770.1,15293.2,3060.4
3667,"[24.93630985306191, 60.2059876389]","[25.17423220053756, 60.22464744417264]",13.304464987709814,17156.2,1302.9,16250.6,11700.2,16783.0,3360.1
3668,"[24.941394002635437, 60.198039803263605]","[25.00994506950004, 60.27765864011604]",9.627911359801637,14248.5,1501.7,11167.2,8040.2,11252.3,2262.8
3669,"[25.14219933435717, 60.225554877603685]","[24.89314418257176, 60.19694975595591]",14.121191139706019,22033.3,2177.4,17002.5,12241.5,17537.0,3712.0
3670,"[25.01071722138135, 60.23799700208904]","[25.090680800176543, 60.2371365866532]",4.4148425951667285,7066.5,943.2,5822.0,4191.8,6400.1,1285.2
3671,"[25.038674465252782, 60.204691748253566]","[25.0307061000395, 60.23498148097221]",3.3966930708778533,8258.4,928.1,4142.3,2982.4,4833.4,979.4
3672,"[24.875104970604102, 60.22004857137932]","[24.921602013777672, 60.21264937083986]",2.69676347483653,4546.6,648.8,3363.2,2421.4,3344.4,675.2
3673,"[24.955459677867545, 60.221718499863]","[24.83601434650496, 60.24394228236631]",7.041897302113421,12232.7,1345.4,8333.8,6000.2,8579.0,1763.0
3674,"[24.926542877053176, 60.209469206864775]","[24.98714496949988, 60.237742803966526]",4.591643434966182,9397.8,1093.6,6121.8,4407.6,6147.4,1345.3
3675,"[25.06015431293189, 60.17856771963368]","[24.864899837854445, 60.16227856689799]",10.950509796597407,17024.3,2228.7,13367.0,8321.1,14830.2,2989.2
3676,"[24.887057166323714, 60.198070891108735]","[24.882293461689446, 60.21736183322101]",2.1611401809392414,2957.1,450.8,2462.6,1773.1,2526.2,507.0
3677,"[24.96523201937542, 60.24765538111404]","[24.97529108528152, 60.17611056523562]",7.974803305718225,12475.8,1660.4,9455.3,6807.7,9667.1,1958.6
3678,"[25.200152686548165, 60.23807382497986]","[25.008155892439497, 60.21925342038381]",10.80525256612651,17449.0,1979.3,14642.4,10542.4,14872.5,3235.4
3679,"[25.09930705683925, 60.21322143228021]","[24.885293794963303, 60.18136341296795]",12.346657365362674,,,14924.6,10745.4,,
3680,"[24.942020105928595, 60.20055111796363]","[25.120031378633737, 60.22656494118985]",10.249645690434413,12518.1,1410.3,12732.7,9167.4,13449.2,2698.3
3681,"[24.848114696495188, 60.23278960972284]","[25.179564855095823, 60.23845779297016]",18.307206567381197,23275.2,2151.3,22079.1,15896.8,22952.8,4666.3
3682,"[24.87157224591748, 60.19715984610575]","[24.95891965401452, 60.15549276327742]",6.693195011579791,8480.9,1502.4,7615.0,5482.6,9219.0,1914.5
3683,"[25.06673695464764, 60.2103531988473]","[25.072778689215504, 60.27404771135851]",7.090351495262593,11118.8,1211.5,8950.6,6444.3,9271.1,1884.7
3684,"[25.18461635701255, 60.23841706068617]","[24.99931415331932, 60.24785953078955]",10.280271678573653,14384.0,1283.8,13165.0,9478.7,13752.2,2794.7
3685,"[24.905481294510224, 60.18726006847047]","[25.169437397291222, 60.22424944302789]",15.15279698351185,21454.7,1896.4,17932.4,12911.1,19021.0,3942.8
3686,"[24.9215519122956, 60.196182370559605]","[25.085612350584476, 60.23889902213704]",10.23075197715305,12831.0,1513.1,12136.9,8738.4,12395.7,2555.8
3687,"[24.94294603616397, 60.207342211359965]","[24.90399821694214, 60.17215968333269]",4.465415703557678,6384.8,1101.3,5283.8,3804.2,5999.2,1203.6
3688,"[25.022974466501864, 60.250777711743616]","[24.923326699253664, 60.182469485003935]",9.379994794970798,13214.4,1557.6,10836.8,7802.3,11237.7,2264.2
3689,"[24.99992914889615, 60.23208154666703]","[25.000343129316963, 60.2645214378914]",3.607223655003436,5821.4,1006.4,4269.7,3074.1,4383.7,936.2
3690,"[25.04088163274807, 60.17759479066063]","[24.87368113723463, 60.23587329928178]",11.284067796573872,21706.5,2247.8,15229.7,10965.2,15697.5,3207.7
3691,"[25.041484723903316, 60.166761885650814]","[24.99667328021156, 60.27172907157959]",11.931316831564645,19504.8,2261.0,13917.0,10020.0,15646.2,3408.0
3692,"[24.92621578188947, 60.17504695922419]","[24.951313377959487, 60.167342659458015]",1.631201441738951,1894.4,464.9,1889.8,1360.6,1912.6,404.8
3693,"[25.04403060839218, 60.218886156033385]","[24.906374399291263, 60.26337837997434]",9.066285012440117,,,10834.0,7800.4,11097.5,2261.2
3694,"[25.142894115855302, 60.187096320256266]","[24.962675097305056, 60.15571885223613]",10.56074414905092,17904.8,2411.6,17338.4,12483.4,17953.0,3710.9
3695,"[25.05798215020797, 60.22453515344103]","[24.95366107540474, 60.2147323508261]",5.8636403744850805,8727.9,941.7,7247.2,5217.9,7407.4,1499.8
3696,"[24.925003200065756, 60.18461796848921]","[24.99100425640049, 60.2551064958169]",8.644089125251064,12555.5,1473.4,10111.8,7280.3,10534.9,2110.1
3697,"[24.88254005325357, 60.258250711085054]","[24.86905199401784, 60.20958088864664]",5.462819928466542,10429.6,1176.9,6883.0,4955.6,6805.5,1399.9
3698,"[24.85186408275797, 60.24000782170297]","[24.88628390930612, 60.23364600915846]",2.0273584276452734,2735.2,270.0,2423.8,1745.1,2412.5,514.2
3699,"[24.940858240924964, 60.24921387152304]","[24.89200632672175, 60.226341786666296]",3.706650896030554,5395.6,744.4,5003.7,3602.5,5236.9,1073.1
3700,"[25.01574641265873, 60.18824302720222]","[24.892823082404124, 60.21633309305674]",7.476137188584056,10772.3,1442.7,8979.0,6464.7,9055.1,1819.0
3701,"[25.08473194458166, 60.21202630546349]","[25.140075404403525, 60.22449525312175]",3.3563871411193347,4739.2,661.9,4104.2,2955.0,4241.9,927.1
3702,"[25.14343535199169, 60.18660547245684]","[24.928995236467085, 60.19846867450087]",11.92603946714013,15929.7,2011.8,15585.4,11221.3,15938.0,3314.0
3703,"[24.87171348222648, 60.24884422561398]","[25.011242518463582, 60.28159016329048]",8.513166015815413,15904.3,1554.1,9926.8,7147.2,11176.0,2385.9
3704,"[25.21466707073332, 60.247456246426886]","[24.903112060953674, 60.18988425167669]",18.359284693675075,25247.5,2182.7,22265.9,16031.1,23059.8,4612.9
3705,"[24.92387267845412, 60.17100998435826]","[24.91984759252303, 60.204656529168304]",3.747936131382435,4768.5,861.3,4216.9,3036.1,4879.3,1007.5
3706,"[25.123569733430443, 60.20843342604343]","[25.016956506183096, 60.247277094561234]",7.301171047548464,,,8955.2,6447.6,9232.8,1884.1
3707,"[25.01788071806966, 60.167900753868985]","[24.938862699095885, 60.17198135983982]",4.394102501103177,11625.9,1815.7,10939.8,6573.6,11890.2,2503.3
3708,"[25.170940371190238, 60.206081580865664]","[24.939977636385645, 60.19346861448495]",12.840134120832557,15007.8,1809.6,14933.6,10752.0,15488.5,3168.6
3709,"[25.05836736756576, 60.27282307055248]","[24.9249041035706, 60.25607742337986]",7.592681642945569,9686.7,1279.7,8669.3,6241.8,8973.2,1868.4
3710,"[24.86896365178361, 60.24982707839207]","[24.867866858477207, 60.24830251527869]",0.1800023780346481,254.3,63.2,254.3,183.1,254.3,51.2
3711,"[25.02925027544977, 60.27216726008675]","[24.946173093012856, 60.2084714245741]",8.437345212174014,12131.9,1314.1,9285.8,6685.6,9891.5,2019.9
3712,"[24.991865263948437, 60.24195759342107]","[25.12182150700362, 60.23900331727024]",7.180165905682575,10614.7,996.3,8806.3,6340.4,9191.2,1847.1
3713,"[25.059721429944545, 60.20268861500973]","[25.01326601678706, 60.25603914181622]",6.463037340719989,10185.7,1308.7,7964.5,5734.4,7816.6,1601.6
3714,"[24.94764345638617, 60.25643341410358]","[25.145989781597702, 60.20515352174081]",12.3461478087838,15178.5,1592.1,15079.7,10857.2,15285.0,3079.7
3715,"[25.080375403567427, 60.1683627386397]","[25.15202213811729, 60.20431339604992]",5.627531523497337,13803.7,1651.0,12041.4,8669.6,12228.3,2470.4
3716,"[24.917428792793302, 60.253964053707925]","[24.97172783526221, 60.19962878731639]",6.7448070271921905,10265.6,1270.3,7748.7,5578.9,8056.6,1623.1
3717,"[24.933919036739567, 60.2275437841456]","[25.05142188724104, 60.22729083065607]",6.487956933867494,9962.3,1030.7,8286.2,5965.9,8800.4,1819.1
3718,"[24.9311609917094, 60.233862078355735]","[24.923872371395984, 60.22597849046533]",0.9645656145697287,1347.2,233.3,1134.9,817.1,1267.1,253.4
3719,"[25.029971016358846, 60.256659533045465]","[24.901481171842534, 60.195220692838944]",9.849311818419336,13272.6,1434.8,11700.4,8424.1,11775.7,2439.5
3720,"[24.969871878631476, 60.18780254274312]","[24.97784475734144, 60.2591655386882]",7.947407687635591,14801.4,1480.3,9311.2,6704.0,9669.0,2055.0
3721,"[25.100918206732825, 60.23532598985972]","[24.89204885386328, 60.20780241140961]",11.93384406114376,14231.5,1525.5,14138.1,10179.3,14241.0,2850.2
3722,"[25.18772563075432, 60.20786544407584]","[24.932876438669524, 60.19117531321151]",14.20516611929658,17602.1,2202.4,16959.3,12210.4,17118.7,3468.3
3723,"[25.03844541826791, 60.17051539219248]","[25.14976665997777, 60.22163296103325]",8.376199281993479,12709.5,1527.8,10781.6,7762.6,11971.9,2638.0
3724,"[25.05023149945975, 60.19900061187778]","[24.96142351495075, 60.18888121439752]",5.035843889985256,6901.4,834.1,5877.0,4231.4,6105.1,1249.7
3725,"[24.97187651361008, 60.23586882748945]","[24.94588130552843, 60.19038637158467]",5.25732062726806,7293.8,1091.5,6089.9,4384.6,6657.8,1349.2
3726,"[25.000648847136446, 60.26041444536664]","[24.965269528633, 60.2230232786447]",4.593388661132031,5828.6,882.3,5329.3,3837.0,5714.7,1143.6
3727,"[24.934394199881147, 60.1992345840351]","[24.94302104001158, 60.15445700681347]",5.0018420060021676,6730.9,1135.2,5453.3,3926.3,6259.9,1283.1
3728,"[25.124030372308283, 60.22089791944703]","[24.922462728265774, 60.18853009394046]",11.704335348369325,16435.6,2164.2,13785.0,9925.0,14384.5,2997.8
3729,"[24.86004326391428, 60.21514641390302]","[24.95944498043089, 60.1966218884976]",5.865623131306661,7700.7,1150.1,7493.0,5394.9,7744.2,1611.2
3730,"[25.136629272971685, 60.220950111083695]","[25.066085285027192, 60.25028838525343]",5.0799980192410175,10056.6,1152.9,6061.3,4364.1,5990.0,1276.5
3731,"[24.88407403210716, 60.19438102237764]","[24.983305025342432, 60.26083497308503]",9.199002482475326,13079.1,1435.6,10943.5,7879.2,11348.3,2364.1
3732,"[25.172474020688625, 60.216387464873854]","[25.12278276188063, 60.237803095046495]",3.632992303411176,5350.5,812.0,5016.2,3611.6,5090.4,1035.9
3733,"[24.96833386777931, 60.20156856701387]","[24.925486336732725, 60.2106329287393]",2.5729867705427276,6608.7,1087.2,3596.8,2589.7,3626.3,900.3
3734,"[24.857461322487065, 60.15367836117057]","[24.96035734988757, 60.22224606572333]",9.512465599678368,12944.1,2096.6,11827.9,8515.9,12552.7,2539.4
3735,"[25.161047536421837, 60.26186985933541]","[24.90768281321796, 60.15892991571744]",18.081155461542213,26958.2,2338.1,21439.4,15436.0,23984.7,4949.2
3736,"[24.97957173751812, 60.26329374830839]","[25.05149175775804, 60.25756041860965]",4.017948662995039,5457.0,736.9,5333.9,3840.4,5582.6,1116.9
3737,"[24.907564265579868, 60.166783661906734]","[24.98533279970695, 60.24426042402428]",9.627120197178284,23294.1,2130.7,11410.0,8215.0,11920.5,2456.4
3738,"[25.05582199908341, 60.231144576931904]","[24.962635143419018, 60.2136145891666]",5.502884731978483,6708.6,551.0,6467.2,4656.3,7019.9,1403.9
3739,"[25.01195951579691, 60.26314486639726]","[24.901001506661867, 60.24714129025285]",6.374754187643815,9741.5,1115.5,7175.3,5166.1,7528.6,1608.2
3740,"[24.89239255359128, 60.24520653205339]","[24.97326569162631, 60.20648386933047]",6.2033257693000134,11215.0,1392.2,7194.7,5180.0,7611.5,1544.7
3741,"[24.995876655118742, 60.27898546105913]","[25.04733419368127, 60.19203542190164]",10.077030205949495,19103.4,1843.1,12002.6,8641.7,12119.8,2464.9
3742,"[24.94467936481899, 60.222088798703886]","[25.138274708204083, 60.22545205599248]",10.697053592605013,18159.5,1476.4,13365.0,9622.6,13958.5,2820.9
3743,"[24.893989507235275, 60.25327382285188]","[24.91467435200889, 60.17193082081536]",9.116816043617282,11370.4,1480.1,10173.7,7324.9,10989.0,2434.8
3744,"[24.95644743188272, 60.177915718520985]","[25.038194918616764, 60.2715641767698]",11.349534803703907,17388.4,1766.7,12903.7,9290.4,13511.0,2735.6
3745,"[25.056839909453664, 60.21767025944565]","[24.98329407641905, 60.22013469527554]",4.071106653254237,5543.1,955.9,5107.2,3677.1,5125.8,1065.5
3746,"[25.046469016190137, 60.23263118377948]","[24.92042287939334, 60.18338412069568]",8.858914958794612,11891.5,1356.1,10352.0,7453.3,10324.1,2069.8
3747,"[24.905628681876863, 60.21658944216411]","[25.015399937844, 60.25765037812499]",7.5868415799812245,11419.7,1358.0,8911.7,6416.3,9446.8,1905.6
3748,"[25.131416533393992, 60.21787635432846]","[25.17579308463732, 60.26323292261716]",5.606688985170194,12801.3,971.3,7381.4,5314.5,7169.4,1649.7
3749,"[24.974556845848173, 60.21595601943229]","[24.92646739756588, 60.20908997618545]",2.763990392063494,4941.0,811.7,3870.6,2786.8,3922.7,879.8
3750,"[24.870852855036823, 60.207061408483504]","[24.864224895283627, 60.18469703035775]",2.513640116649955,3704.1,633.3,3225.9,2322.6,3519.3,719.5
3751,"[24.956795309723827, 60.16961315266335]","[24.94305554118944, 60.17053625061676]",0.7668658561605475,1568.4,328.4,937.1,674.7,1359.1,323.9
3752,"[25.093130985989117, 60.21107847324909]","[24.884323460038612, 60.15504501965711]",13.11886090033599,14993.7,2077.9,15280.1,11001.4,15927.1,3230.4
3753,"[24.943678341514328, 60.186240367616605]","[24.86978305869792, 60.16095357059649]",4.96064877933495,7590.4,1113.8,6218.6,4477.3,6654.4,1373.2
3754,"[24.96703362288365, 60.18934361784123]","[24.875351332052343, 60.22851074926241]",6.680016411508997,8470.1,1152.7,7625.9,5490.5,7756.4,1555.7
3755,"[24.90715740387895, 60.18105879327387]","[24.882515678682857, 60.207363852407454]",3.226532639177798,3848.0,547.5,3767.0,2712.2,3794.8,769.1
3756,"[24.867380201096733, 60.23994493718453]","[25.022084822908667, 60.23093073549849]",8.59851409070695,12342.0,1413.1,10379.3,7472.9,10570.1,2125.8
3757,"[25.12685041432365, 60.23014457220441]","[25.02889204916353, 60.23378550890074]",5.423133832745285,9447.4,806.9,6962.1,5012.6,7033.9,1408.9
3758,"[25.10549564401044, 60.22724077370536]","[25.15326047466, 60.2412826521414]",3.064393403297674,4255.9,531.5,5172.3,3724.0,5156.8,1044.9
3759,"[25.149988859084612, 60.20552817120459]","[25.04888452467241, 60.23095304648363]",6.258901371488856,7931.6,1049.4,7723.2,5560.6,8433.9,1700.6
3760,"[24.94827741199513, 60.22095936769754]","[24.914308644308807, 60.18709536684178]",4.207356091710623,5492.5,819.0,4879.5,3513.2,5085.2,1032.6
3761,"[24.892140629117623, 60.23024851661389]","[25.02422588740881, 60.24031768336315]",7.376774131026813,10236.3,1230.2,9114.6,6562.4,9598.6,1938.9
3762,"[24.87585930618429, 60.22238271360868]","[24.90112420951219, 60.24053566999758]",2.453557641528104,5509.6,684.2,3272.5,2356.1,3373.4,694.8
3763,"[24.86868471932356, 60.18710993891451]","[25.004714067771506, 60.25203469137299]",10.41911156046706,14856.8,1730.7,12321.3,8871.1,12680.5,2624.7
3764,"[24.91170889091884, 60.15994678522157]","[25.1060203101289, 60.230932447716974]",13.32802879753069,17825.4,2285.5,15896.3,11445.1,17537.4,3575.1
3765,"[25.08131128394233, 60.25725700401637]","[25.218774365557767, 60.252234650084624]",7.6042011935676435,12496.2,1018.1,9891.1,7121.5,10225.3,2056.5
3766,"[24.950197345371627, 60.16364136516496]","[25.14435674423929, 60.21461257015111]",12.137556495654362,15822.3,1943.0,15172.6,10924.0,16033.8,3238.8
3767,"[25.04172579148456, 60.20007496747045]","[25.048289932224503, 60.20853173687348]",1.0078711587675349,3127.8,367.2,1194.6,860.1,1271.1,254.2
3768,"[24.919605948822923, 60.23966146695509]","[25.064872301615463, 60.16692119982998]",11.39517821071433,16592.1,1888.8,14918.6,10741.2,15287.4,3113.5
3769,"[25.03478849196989, 60.199614645849934]","[24.958454288815847, 60.16135314131342]",5.992986502812847,8590.1,1272.5,8569.3,6169.7,9455.1,1911.7
3770,"[25.00028036115956, 60.23082417021367]","[24.882430732402472, 60.16214872232658]",10.036708324242209,13013.3,1905.5,11880.4,8553.7,12194.5,2446.0
3771,"[25.014605821171717, 60.18605074140456]","[25.03573976630789, 60.279519896199375]",10.45857637699425,18635.6,1689.6,12471.4,8979.3,12514.2,2711.4
3772,"[24.95268054731452, 60.25397639069558]","[24.933413130673294, 60.16754010739484]",9.670033501904111,11954.1,1448.0,11081.0,7978.1,11595.2,2333.2
3773,"[25.124677626483493, 60.2042193320556]","[24.941022333612317, 60.17292993225902]",10.732113822325493,14297.8,1797.5,12835.5,9241.4,13299.3,2836.9
3774,"[24.97571042439101, 60.20954039089586]","[24.9703838546316, 60.246517835957405]",4.122208990963577,7027.4,1299.6,4854.5,3495.2,5057.8,1021.3
3775,"[24.853685994434247, 60.18421448419559]","[24.874753431568017, 60.23592644916644]",5.866710285712927,8958.6,1275.8,7427.2,5347.5,7691.4,1547.3
3776,"[25.01990583161561, 60.16902426154199]","[25.04004900771439, 60.21945028059019]",5.7165779242060335,7884.0,1038.9,7567.4,5448.4,7814.1,1634.0
3777,"[25.01354467148107, 60.18319621831229]","[25.07706989630537, 60.23258838921959]",6.517763916505706,8366.9,1000.2,7691.3,5537.6,8008.2,1669.8
3778,"[25.05518007520058, 60.2662277145983]","[25.178048843507224, 60.24988916047868]",7.017094938142661,9558.0,1040.6,9231.4,6646.6,9485.8,1929.8
3779,"[25.09556155156948, 60.2422327047967]","[24.8732761649976, 60.23960070112586]",12.27187327888578,15701.4,1451.6,14350.3,10332.1,14634.9,2931.9
3780,"[25.214092407435626, 60.25022990436113]","[25.034210757299824, 60.18930731488906]",12.024308801425688,14168.6,1661.6,14059.3,10122.6,14279.6,2856.5
3781,"[24.89725756451605, 60.21933016241103]","[25.05379875039537, 60.16848775391546]",10.335475607321,14648.3,1903.4,13327.5,9595.6,13696.4,2758.6
3782,"[24.95327270642949, 60.16921891122373]","[24.915021338738505, 60.23849635718593]",7.987988970246715,12226.1,1761.0,9179.0,6608.7,10261.1,2311.8
3783,"[25.064361448549253, 60.23481568347445]","[24.98556470830132, 60.21839573630759]",4.718424427815394,7416.4,749.1,5697.9,4102.4,5838.4,1167.6
3784,"[25.07027428058717, 60.15103647540328]","[24.948973240851284, 60.239553133859246]",11.908934100846912,,,15978.5,11504.4,16464.3,3638.0
3785,"[25.01726209024542, 60.1859119811328]","[25.10262552398497, 60.23721236426819]",7.401110315405222,9969.0,1168.7,9229.4,6645.0,10172.3,2046.7
3786,"[24.88717481185549, 60.22170576502545]","[24.88886165278048, 60.22145832288885]",0.09713353285804129,321.6,60.2,324.2,233.4,347.0,84.4
3787,"[25.06875307183869, 60.2538951956036]","[25.1577579, 60.272720792266526]",5.336688538527951,,,7262.9,5229.3,8810.9,1813.0
3788,"[24.920672716170326, 60.204941510438914]","[24.96188203713385, 60.23025023485882]",3.61940843006821,4785.4,798.7,4500.7,3240.5,4574.3,966.4
3789,"[24.91040771585132, 60.21379431631087]","[24.911170965680792, 60.18843718793334]",2.8198994589216375,3710.5,611.8,3287.0,2366.6,3289.0,735.4
3790,"[24.95753222391526, 60.26437957515561]","[25.05124006248079, 60.16583333558854]",12.118796780842128,17636.0,2051.0,15470.7,11138.7,16221.6,3612.4
3791,"[24.87233172541954, 60.2391183660645]","[24.96852905310702, 60.19124202302353]",7.521571672282377,11221.1,1396.8,8835.6,6361.5,9460.9,1917.5
3792,"[24.97910540265321, 60.24058490433169]","[24.90982912906458, 60.20812084912452]",5.259740288805278,9268.9,979.0,6133.6,4416.1,6360.4,1328.6
3793,"[25.07969485773052, 60.20677671626057]","[25.079213411677607, 60.20199008556161]",0.5329134050170266,1120.8,235.7,723.3,520.8,942.4,211.5
3794,"[24.90706000978295, 60.17215486364408]","[24.94737185210527, 60.17596470110708]",2.269325222561646,3479.1,709.3,2920.2,2102.5,3160.9,671.6
3795,"[24.904356091700397, 60.24991050405836]","[25.10904900088416, 60.23751702418462]",11.380202894946345,16896.7,1677.3,13349.6,9611.6,13957.3,2812.4
3796,"[25.092086850616763, 60.20932753472941]","[25.026242662703066, 60.19817216931782]",3.843843183102208,5274.0,603.1,4727.3,3403.6,5968.1,1226.4
3797,"[24.848722785821707, 60.246760493651685]","[25.19049138308863, 60.23989601790472]",18.876942077209062,23632.6,2215.1,22813.0,16425.2,23666.6,4791.0
3798,"[24.97479134860344, 60.21639916899174]","[25.01306866459544, 60.248960376071366]",4.192180855086196,7615.0,793.0,5124.5,3689.6,5329.1,1112.3
3799,"[25.07789870967131, 60.22392106239043]","[25.15120775289056, 60.22322873353081]",4.048950636936744,6456.9,932.7,5036.6,3626.3,5175.0,1091.2
3800,"[24.87101515559606, 60.2218348536038]","[24.98474011479607, 60.19600631994005]",6.908148317335144,10665.6,1515.3,7845.4,5648.6,8823.1,1819.2
3801,"[24.89136990990385, 60.15864511068775]","[24.92363154910589, 60.17796333273178]",2.7926396663524153,3799.3,683.1,3689.0,2656.0,3999.4,801.1
3802,"[25.04238018072388, 60.21469674320416]","[24.87540207430899, 60.16104318378794]",10.990927395468667,13694.3,1877.4,13165.2,9478.7,13622.3,2802.9
3803,"[24.90003287957098, 60.25801635631772]","[25.04979591175468, 60.1539296035828]",14.227560797653464,,,18704.5,13466.9,19749.3,4033.2
3804,"[24.85033316418302, 60.24611002052033]","[24.907058730511032, 60.259692840794834]",3.475035480903895,,,3967.0,2856.2,5353.5,1111.6
3805,"[25.05594446116877, 60.18307569624006]","[25.14060130860049, 60.24141294883019]",7.996752693705874,10492.4,1206.8,9243.6,6655.2,9078.8,1822.6
3806,"[24.957425292278, 60.19886903060328]","[25.045056827390173, 60.14993319838558]",7.286728568753699,,,11098.9,7991.0,11557.6,2325.7
3807,"[24.928912125895497, 60.23056342083684]","[24.96424547695212, 60.18934001001619]",4.9821376187349475,6474.0,910.8,5807.7,4181.5,6165.2,1235.2
3808,"[24.967787122583967, 60.22138227037817]","[24.958220300840285, 60.18327518096754]",4.270163087132223,5634.4,1037.7,4850.8,3492.5,4891.7,985.7
3809,"[24.88645281569406, 60.2624061784461]","[24.92669447824872, 60.22664472595864]",4.554594606499041,8729.8,962.1,5450.5,3924.3,5968.5,1283.0
3810,"[25.059358337072428, 60.198022448991495]","[24.90287637529157, 60.212549735875015]",8.79555972851999,11387.2,1804.2,11170.5,8042.6,11441.7,2303.6
3811,"[24.91779073427388, 60.23943457961976]","[25.0318729698763, 60.23395798821373]",6.326620524046771,10854.1,1156.7,7576.8,5455.2,7764.7,1552.9
3812,"[24.88988728369335, 60.25753683326015]","[24.97125589404773, 60.19863610235279]",7.942256151397665,11950.9,1631.4,9325.5,6714.2,9646.6,1971.2
3813,"[24.952951351403826, 60.2452434735026]","[24.97623459204666, 60.21448601120738]",3.653679259219712,6654.7,1224.9,4616.2,3323.6,4961.8,1004.6
3814,"[25.153365442782, 60.21956436374778]","[25.0862547831004, 60.21402536065]",3.7575241412834153,5797.2,853.6,4603.4,3314.4,4995.3,1054.2
3815,"[24.934721369870104, 60.252894542464645]","[24.932670573881214, 60.15670320996468]",10.696588354225854,14408.6,1882.2,12335.6,8881.4,12676.0,2554.5
3816,"[25.14990852945497, 60.21237154270717]","[24.97790668872714, 60.2104117929315]",9.504186682758576,14337.7,1546.5,12525.4,9018.1,12802.6,2573.6
3817,"[24.898396423022884, 60.20614163750824]","[24.93820161860597, 60.20233654382321]",2.239717868433586,3781.7,557.5,3115.2,2242.9,3386.4,707.1
3818,"[25.171250755110226, 60.21877804541474]","[24.972796398127176, 60.16505558170773]",12.490559793117372,17461.1,2190.5,17365.4,12502.8,17998.1,3648.1
3819,"[24.880840098190056, 60.21434047051018]","[24.917996061313737, 60.17658567987099]",4.6734882031227825,5902.4,932.4,5285.4,3805.4,5801.9,1160.3
3820,"[24.919486028545595, 60.20956997232368]","[24.98992048945436, 60.27443806968399]",8.193805859037685,10943.6,1283.1,10014.2,7210.0,10001.0,2024.4
3821,"[24.901456210519918, 60.257032630773146]","[25.011518887156097, 60.24875376552795]",6.141746802732612,9871.1,1173.2,7423.4,5344.7,7644.5,1638.0
3822,"[25.14215509028253, 60.23973750550452]","[25.125311043784635, 60.226347770782674]",1.75539579261097,1946.7,242.5,2254.5,1623.2,2371.4,566.4
3823,"[25.0047293032569, 60.19763144892619]","[24.8598130276813, 60.20431197243949]",8.042357137346663,,,11415.6,8219.1,11474.0,2408.9
3824,"[25.06411512792254, 60.16209857466716]","[24.9177647458958, 60.20670134475051]",9.490358065301114,12493.7,1747.9,12437.7,8954.9,12813.0,2573.3
3825,"[24.90864867455248, 60.162273350445055]","[24.97947592617169, 60.21466114202508]",7.018806131053223,8277.9,1572.2,8023.3,5776.6,8348.8,1698.1
3826,"[25.071612252053598, 60.21894048134457]","[25.019928628274176, 60.204461851422046]",3.2777064661911517,6644.6,1482.5,3825.9,2754.6,4337.8,1018.9
3827,"[25.086470384927832, 60.26423142259823]","[24.85855266760444, 60.2429321991989]",12.79547347602385,16035.7,1444.3,14787.9,10647.1,15526.7,3113.5
3828,"[24.9563430136332, 60.179231474941474]","[25.145402705123203, 60.21917488649928]",11.352753059721529,14534.9,1698.0,13456.7,9688.6,14053.9,2845.3
3829,"[24.902682972030465, 60.21771796338014]","[24.904950106213057, 60.15602290307237]",6.861322524954859,8564.3,1438.2,8065.5,5807.1,8949.8,1893.0
3830,"[24.942998948443798, 60.16789092549247]","[24.928585690481807, 60.24326545703277]",8.419013746709618,10634.8,1437.9,9185.1,6613.1,10729.9,2348.7
3831,"[24.992682872370764, 60.241631719218056]","[24.946370827147515, 60.25433938601415]",2.920146766394145,6115.0,765.1,3792.4,2730.5,3851.6,794.8
