,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
10742,"[2.179126965766191, 41.37658707208437]","[2.1713635568093546, 41.36526890103413]",1.415470547975025,9555.0,821.6,1629.5,1173.2,1620.7,555.5
10743,"[2.178240003003648, 41.38434297691802]","[2.2051200324371787, 41.435204490315286]",6.083610553789546,8552.5,899.6,6869.1,4945.6,7991.2,1598.1
10744,"[2.157260675019424, 41.40923701971415]","[2.2030179332067106, 41.413507489187936]",3.8453107329474263,5535.6,646.1,4925.1,3546.0,5254.2,1070.8
10745,"[2.2102294750639278, 41.41069264709374]","[2.198138651495594, 41.41105195997692]",1.009100539018485,1603.0,242.5,1371.2,987.3,1526.6,358.0
10746,"[2.1258072313368706, 41.40022199709159]","[2.1981403574784566, 41.39630757846016]",6.049041921008893,7859.2,965.2,7207.3,5189.1,7551.0,1511.6
10747,"[2.2066887590802504, 41.43743371726254]","[2.182955840187352, 41.41995638673664]",2.7734162974884846,5556.1,702.3,3697.8,2662.3,4068.7,824.6
10748,"[2.1507550510605915, 41.38391744372385]","[2.181851372578647, 41.36469586158007]",3.3616700391890304,4891.5,624.0,4175.1,3006.0,4125.8,859.8
10749,"[2.183844702397397, 41.42178154119383]","[2.1746064598354797, 41.37642586673027]",5.10184738290886,7353.6,807.6,5807.3,4181.2,6445.8,1300.7
10750,"[2.166006435828117, 41.36604008473319]","[2.1782817220261936, 41.44150629466176]",8.45368382959873,12258.7,1671.5,9971.7,7179.5,11332.8,2319.2
10751,"[2.17245888633279, 41.39886650859694]","[2.166120755302753, 41.37156209342104]",3.081814606124463,4726.6,584.3,3778.9,2720.7,4194.4,884.8
10752,"[2.191382758975735, 41.41190373221024]","[2.143859533702479, 41.41022724297971]",3.967549922866606,6075.3,766.8,4975.5,3582.3,5749.8,1172.0
10753,"[2.128842363606599, 41.405210120883694]","[2.1543933877867567, 41.37709568317244]",3.7836697751439607,5076.1,498.6,4281.4,3082.5,4848.5,975.1
10754,"[2.1841306469455057, 41.423895427617104]","[2.20611965480542, 41.43326537553957]",2.108647515409341,3196.4,532.2,3138.1,2259.4,3047.6,641.8
10755,"[2.131295926239417, 41.40343789348292]","[2.1588585189952534, 41.394670128405735]",2.497166765058541,3437.3,357.0,2972.5,2140.1,3387.6,682.7
10756,"[2.142957959081048, 41.33930941688649]","[2.195205685925492, 41.40403449556008]",8.414639277575322,9888.3,811.1,9947.0,7161.7,10656.5,2227.5
10757,"[2.132123493474766, 41.40467914314996]","[2.129436419083419, 41.414464154458045]",1.1108807815047683,1906.0,319.0,1538.6,1107.8,1915.8,388.6
10758,"[2.1098640241721918, 41.41703526274511]","[2.184074981217613, 41.42248937299874]",6.217593633693671,11471.3,1410.1,8034.3,5784.6,9480.7,2015.5
10759,"[2.1042356973445893, 41.38534403051509]","[2.142049051854822, 41.38801576727361]",3.168561201003216,4473.1,539.5,3772.2,2715.9,4006.7,840.7
10760,"[2.176125463484229, 41.40813995257986]","[2.1863094595026618, 41.38229495512295]",2.9967574420020586,4186.0,498.3,3615.8,2603.3,3935.3,802.4
10761,"[2.1737101276766837, 41.46014093268776]","[2.1958789551111613, 41.39297648250781]",7.6936633814453685,11020.4,1426.8,9275.8,6678.4,10547.3,2225.5
10762,"[2.20663996266224, 41.4004726243162]","[2.1599081956196056, 41.38673859775498]",4.186676165656087,6170.5,633.4,5001.3,3600.8,5340.4,1093.5
10763,"[2.1167752690748154, 41.40533608247464]","[2.1509617077696346, 41.3759920787726]",4.333543176535429,5605.6,722.1,4831.8,3478.8,5242.1,1099.6
10764,"[2.19842408998121, 41.39465372404516]","[2.132283225143396, 41.39307381452723]",5.520030272298768,8230.4,833.8,6469.4,4657.9,6818.7,1370.2
10765,"[2.2047840935637093, 41.43258188694824]","[2.174758311449133, 41.40642308287576]",3.837834967436615,5444.1,547.0,4628.5,3332.4,5224.8,1063.9
10766,"[2.1368644403979657, 41.37317531092903]","[2.129888756597347, 41.37206716397996]",0.5949760635431056,1238.7,232.7,859.3,618.7,1231.8,277.9
10767,"[2.179366976229274, 41.40732334688676]","[2.10803242474676, 41.39095875898364]",6.222020200663211,8466.3,886.9,7180.1,5169.6,7185.9,1437.1
10768,"[2.14059520571112, 41.3468792308848]","[2.190004337047473, 41.41099956466486]",8.235877041898465,13643.3,1330.3,9861.6,7100.2,10615.5,2246.3
10769,"[2.1521772137290007, 41.3755417079945]","[2.166460893386082, 41.42471361404365]",5.5959592103561135,8468.0,1015.8,7337.1,5282.6,8458.8,1710.5
10770,"[2.188601915174827, 41.39682331535983]","[2.1691091671169693, 41.39624695721049]",1.6272109885808783,2215.6,274.3,2141.0,1541.5,2274.9,493.0
10771,"[2.158495028951055, 41.41631805045051]","[2.167326968032896, 41.43427612073358]",2.1282949599719694,4749.9,946.2,2839.8,2044.6,3586.9,818.4
10772,"[2.1155474263744645, 41.42425212377966]","[2.13439618932159, 41.40401915545728]",2.7444834035232173,9297.7,1099.3,4082.8,2939.6,5556.3,1319.6
10773,"[2.18144208989932, 41.449943563301126]","[2.1933534572135307, 41.408085956697086]",4.759116164633055,6542.5,865.5,5937.6,4275.0,6187.8,1263.4
10774,"[2.1898872157172007, 41.41975147827589]","[2.156039231504029, 41.435095917422686]",3.2977254774389446,6155.7,733.5,3672.7,2644.3,3896.4,841.9
10775,"[2.1321231634417157, 41.38411259797065]","[2.0902150667104897, 41.42674997930689]",5.890168435899234,9864.4,1274.6,7672.4,5524.0,8041.2,1626.2
10776,"[2.1356521898386185, 41.36736783986769]","[2.190032270893822, 41.37774814290276]",4.682177437598486,6097.5,843.2,5754.1,4142.8,6051.2,1313.1
10777,"[2.199406694014599, 41.390447715605205]","[2.1611449360228687, 41.35292963585004]",5.253353024981522,5593.2,648.4,8356.0,6016.2,8952.0,1814.4
10778,"[2.188681471263326, 41.43259108233278]","[2.1932343567380315, 41.387881624233984]",4.985943005856785,7556.7,944.3,5641.8,4062.0,5839.3,1232.4
10779,"[2.1458253658935638, 41.38178491310995]","[2.2036603722378727, 41.3937618443721]",5.005268548338805,7459.7,795.8,6009.6,4326.8,7170.5,1451.0
10780,"[2.178453640977327, 41.41990327349425]","[2.17538178391841, 41.36794781102]",5.782863789161562,8658.7,933.2,6823.4,4912.7,7366.0,1522.8
10781,"[2.2044697473885164, 41.42406603381878]","[2.159508847282814, 41.42566571945004]",3.752905824454475,5100.0,766.3,4569.0,3289.6,4722.4,953.0
10782,"[2.106142359425472, 41.40304081446845]","[2.165151641647145, 41.35308376181652]",7.4228657112683,11448.0,1503.0,,,,
10783,"[2.171677925319123, 41.4300771070266]","[2.1701278934888197, 41.36938606080375]",6.74977473407522,11670.1,1521.7,8592.0,6186.1,10147.4,2205.3
10784,"[2.157453020364022, 41.37266967963154]","[2.19851075237416, 41.38852181069685]",3.852490272607243,4831.4,679.5,4325.4,3114.2,4743.2,969.0
10785,"[2.172931743375715, 41.403453875292406]","[2.1320426175326324, 41.32249554010839]",9.627231590416072,12628.6,1192.4,11380.9,8194.1,11355.5,2277.7
10786,"[2.1497433767470806, 41.43791614841201]","[2.194389306434479, 41.38611477255217]",6.858580108063752,8761.3,1086.1,8158.0,5873.6,9546.4,1965.6
10787,"[2.137403323190852, 41.38660687203269]","[2.146495664004608, 41.39020072049631]",0.8573436578948173,1667.0,280.5,998.5,718.9,1195.8,262.8
10788,"[2.1958446091354147, 41.416925065527785]","[2.18085235291432, 41.432345688710434]",2.1219565263233444,3459.4,470.2,2618.9,1885.5,3335.3,708.4
10789,"[2.1434032767638547, 41.44672358086843]","[2.187859974338679, 41.37027040789763]",9.274516430503438,12991.1,1488.9,11284.6,8124.7,12748.9,2606.5
10790,"[2.1008753674512675, 41.42855474181358]","[2.158850372124053, 41.36728401603133]",8.354729565274424,15894.3,1735.1,10000.9,7200.5,12215.0,2481.0
10791,"[2.2161108596144943, 41.407772619374846]","[2.1749101559553354, 41.4303108531103]",4.252442982955909,5118.1,570.6,4857.2,3497.1,4925.8,985.1
10792,"[2.139691746368286, 41.35891559116506]","[2.12643292367593, 41.33350459198048]",3.0346180245283207,4470.2,469.7,4272.9,3076.4,5262.8,1117.7
10793,"[2.199564686215781, 41.41941472779092]","[2.197123062871387, 41.38692597047324]",3.618320117896851,5014.0,557.5,4601.6,3313.1,4528.9,920.2
10794,"[2.148179434405458, 41.39523101031597]","[2.2070115373969816, 41.39876969772887]",4.923076608932006,7125.9,719.5,5774.2,4157.3,6000.3,1215.3
10795,"[2.1909832628992123, 41.39952782619062]","[2.1336334811871387, 41.3874999735436]",4.967374468734839,7111.4,748.7,5695.4,4100.6,5981.4,1258.1
10796,"[2.1849767290884725, 41.41638285729434]","[2.1130022893983487, 41.327722754840174]",11.543892645150677,15601.9,1471.0,13799.6,9935.5,15006.7,3013.0
10797,"[2.2040694687506828, 41.4074705798893]","[2.16536962009809, 41.42074947496873]",3.548941899780922,7060.9,930.9,4405.5,3171.9,4590.9,928.5
10798,"[2.1655363533034504, 41.38114988237064]","[2.202262001902892, 41.39563481683887]",3.461350149137308,5012.4,688.8,4039.8,2908.6,4707.9,1037.5
10799,"[2.1489316355892525, 41.40638098985525]","[2.145564966274726, 41.363213250561984]",4.808244291671195,7321.6,841.6,5866.2,4223.6,6247.2,1285.4
10800,"[2.168103620489271, 41.443499571666734]","[2.1593386354402204, 41.37500373423492]",7.651386056505724,11395.2,1135.9,9351.4,6732.8,10884.2,2192.1
10801,"[2.1895513391408707, 41.37860036048521]","[2.100673370148188, 41.42949617254041]",9.326130865244933,14774.0,1664.5,11585.9,8341.7,14421.8,2913.4
10802,"[2.185944639110315, 41.39443478459719]","[2.1271088350863576, 41.39608704167398]",4.911204201246546,6558.5,750.8,5966.1,4295.5,6335.0,1328.0
10803,"[2.19607636408561, 41.43721811601387]","[2.136618340632112, 41.33364181917659]",12.539963228302783,18707.6,1496.2,14853.0,10693.9,16077.1,3236.1
10804,"[2.185234311614404, 41.3927605710025]","[2.1847180566580864, 41.41474381286066]",2.4448041576851707,4130.7,517.9,2784.6,2004.8,3038.0,658.1
10805,"[2.143649122468755, 41.3607736015076]","[2.156056303588657, 41.36908983339007]",1.3882410943810428,3337.4,568.2,1931.0,1390.3,2650.9,614.0
10806,"[2.2162784142079683, 41.40864351112455]","[2.1485880844218004, 41.3453975782141]",9.019819454890378,11651.1,944.9,10940.3,7876.8,12090.1,2572.6
10807,"[2.143647125479243, 41.39468158388714]","[2.1390003527811507, 41.360562720386646]",3.8136043826205053,5659.9,693.3,4303.7,3098.6,4507.2,910.9
10808,"[2.184277480397929, 41.44950110271751]","[2.142589864672732, 41.42495428842583]",4.418875696088148,7646.3,745.3,4950.2,3564.1,5184.3,1216.7
10809,"[2.1418101533264045, 41.40110424467266]","[2.1479546771117057, 41.37811055965936]",2.607657160155557,3496.5,354.9,3232.0,2327.0,3622.1,770.1
10810,"[2.14995051939936, 41.39557029206059]","[2.192428151214487, 41.43655096101707]",5.7716061864006045,8819.4,1033.9,6588.3,4743.4,7742.9,1563.9
10811,"[2.158003245609577, 41.37738580037541]","[2.1944106101171457, 41.38718042525824]",3.22686400416644,4486.9,541.6,3672.9,2644.4,3908.0,786.0
10812,"[2.088554648588905, 41.41432644897336]","[2.201848844440612, 41.416505728669776]",9.450568768377627,15530.5,1793.8,12710.1,9151.1,13711.5,2782.6
10813,"[2.1083406639058597, 41.40653585262996]","[2.190445778247192, 41.40587838352459]",6.8480040269608375,10414.6,1192.0,8711.7,6272.3,9173.7,1937.2
10814,"[2.1059623387088378, 41.39702387197355]","[2.155520414248316, 41.425395270279374]",5.1993232898402315,6987.3,851.1,6175.4,4446.2,6279.0,1298.1
10815,"[2.143889458055237, 41.369712774277644]","[2.2094516571569502, 41.42381288508708]",8.129884957199758,9222.2,992.8,8639.6,6220.3,9146.3,1844.9
10816,"[2.1989018422501183, 41.41938689643007]","[2.1183411855943377, 41.394327001211686]",7.2736651252829905,8654.1,1051.8,8430.5,6069.8,8899.4,1779.8
10817,"[2.188532904844452, 41.43414302520717]","[2.153988446321054, 41.42187800474827]",3.1866475565289294,5098.8,1006.8,3873.3,2788.7,4733.3,987.4
10818,"[2.195923768335097, 41.41418370874752]","[2.167823216623633, 41.38907331725319]",3.645454232920475,4747.0,492.0,4049.5,2915.5,4175.0,871.8
10819,"[2.156194330712089, 41.35915590806946]","[2.121018231808516, 41.3900800283977]",4.520952370885038,6304.0,757.5,5559.6,4002.8,5718.5,1175.1
10820,"[2.1374158, 41.3979624406569]","[2.1374609692938216, 41.39537855760253]",0.287339389461471,1579.2,276.3,289.1,208.2,1518.1,303.6
10821,"[2.0906440544455376, 41.42513226437477]","[2.194413200214652, 41.41448778211972]",8.733173748180045,17183.9,1757.9,12531.3,9022.4,13515.8,2721.0
10822,"[2.1945235598221613, 41.43577030518463]","[2.146387766789066, 41.402493778449305]",5.459080578188192,9604.1,1074.1,6471.1,4659.1,8374.3,1756.4
10823,"[2.1503566164023016, 41.38118648218054]","[2.148349405345789, 41.39883210471547]",1.9692355196687,2987.7,297.0,2620.8,1886.9,3026.6,608.7
10824,"[2.1889225704243125, 41.37863457936053]","[2.2006597509733483, 41.39797801160289]",2.3632780900182646,3391.6,406.9,2900.3,2088.2,3200.9,662.4
10825,"[2.1450955090443986, 41.4258058852968]","[2.115144390140858, 41.416266138741705]",2.7133181083787314,7497.3,852.5,3933.8,2832.3,4637.1,1140.3
10826,"[2.1315131766000586, 41.383832190117815]","[2.198333715248529, 41.42130632934841]",6.958714707503351,8755.1,952.9,7576.7,5455.1,7774.7,1554.9
10827,"[2.17231102422517, 41.44665500933007]","[2.1419791189327944, 41.3458154109882]",11.4947543273309,14675.5,1507.3,14066.2,10127.4,15242.9,3064.4
